"31","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","40","Y","N","Y","Y","N","O","jobs:bar","Home","./","_top","","","","","index.php"
"32","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","40","N","N","Y","Y","N","O","jobs:bar","Login/Register","login.php","_top","","","","",""
"33","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","80","Y","N","Y","Y","N","O","jobs:bar","Inform a friend","friend.php","_top","","","","",""
"34","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","70","Y","N","Y","Y","N","O","jobs:bar","Contact us","/contact-us.php","_top","","","","",""
"35","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","50","N","N","Y","Y","N","O","jobs:bar","Register","register.php","_top","","","","",""
"36","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","60","N","N","Y","Y","N","O","jobs:bar","Reset Password","password-reset.php","_top","","","","",""
"37","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","30","Y","N","Y","Y","N","O","jobs:bar","List of jobs","jobs.php","_top","","","","",""
"38","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","50","Y","N","Y","Y","N","O","jobs:bar","My favorites","favorite-jobs.php","_top","","","","",""
"39","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","60","Y","N","Y","Y","N","O","jobs:bar","My Profile","user.php","_top","","","","",""
"40","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","110","N","N","Y","Y","N","O","jobs:bar","How do I get a job?","how-to-get-a-job.php","_top","","","","",""
"41","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","100","N","N","Y","Y","N","O","jobs:bar","How to get an employee?","how-to-get-an-employee.php","_top","","","","",""
"42","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","90","Y","N","Y","Y","N","O","jobs:bar","Logout","logout.php","_top","","","","",""
"43","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","100","N","N","Y","Y","N","O","framework:footer","Add a page","pages-add.php","_top","","","","",""
"48","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","60","Y","N","Y","Y","N","O","company:top","Services","subdomains-all.php","_top","","","","",""
"49","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","30","Y","N","Y","Y","Y","O","framework:footer","Clear Caches","clear.php","_top","","Clear all temporary files and remake them","","",""
"50","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","30","Y","N","Y","Y","N","O","framework:admin","Pages","pages-list.php","_top","pages","Manage pages registered  with subdomains","","",""
"51","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","110","Y","N","Y","Y","N","O","company:top","Logout","logout.php","_top","","","","",""
"52","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","50","Y","N","Y","Y","N","O","framework:admin","Subdomains","subdomains-list.php","_top","","","","",""
"57","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","60","N","N","Y","Y","N","O","company","profile","profile.php","_top","","","","",""
"58","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","90","N","N","Y","Y","N","O","company","philosophy","philosophy.php","_top","","","","",""
"59","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","80","N","N","Y","Y","N","O","company","portfolio","portfolio.php","_top","","","","",""
"60","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","50","Y","N","Y","Y","N","O","company","our services","services.php","_top","","","","",""
"61","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","70","N","N","Y","Y","N","O","company","members","members.php","_top","","","","",""
"62","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","40","Y","N","Y","Y","N","O","company","Login/Register","join.php","_top","","","","",""
"63","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","50","N","N","Y","Y","N","O","highlights","forex","/","bar","","Exchanging foreign currencies in Nepal","","",""
