17,27,1530,60,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","Y","N","N","Y","N","N","N","cdn-list.php","Listing [ cdn : query_cdn  ] data","cdn/list.php","Listing cdn","<p>List of entries in [ cdn : query_cdn ].</p>",,,"management.php",
18,27,880,6,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","N","N","N","N","N","Y","N","cdn.php","Listing cdn","cdn/list-public.php","Listing cdn","<p>Below is a list of entries in cdn.</p>",,,"management.php",
19,27,890,62,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"2016-05-18 07:23:19","Y","Y","Y","Y","Y","N","Y","N","N","N","clear.php","Clearing various temporay cache files",,,,,,"null.php",
20,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","Y","N","N","Y","Y","N","N","cms-add-error.php","Addition Failed",,"Sorry!","<p>Could not save this record. Have you entered the data correctly? Any duplicates? Also check, if you passed <strong>protection code</strong> correctly. <a href=\""cms-add.php\"">Retry</a>.</p>",,,"management.php",
21,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","Y","N","N","Y","N","N","N","cms-add-successful.php","Addition Successful",,"Congrats!","<p>This record is added successfully. <a href=\""cms-list.php\"">Go back now</a> or <a href=\""cms-add.php\"">add another record</a>.</p>",,,"management.php",
22,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","Y","N","N","Y","N","N","N","cms-add.php","Adding a record in [ cms ]","cms/add.php","Adding cms","<p>Please fill up the form below and click on [ Add ] button to save it.</p>",,,"management.php",
23,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","N","N","N","Y","Y","N","N","cms-blockaction.php","Block action performed",,"Block action!","<p>This is a controller only page to perform certain actions on selected cms records.</p>",,,"null.php",
24,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","Y","N","N","Y","Y","N","N","cms-delete-error.php","Deletion Failed",,"Delete failed!","<p>Record is not deleted! Do you have enough <strong>permissions</strong> or <strong>valid code</strong> to delete this record?</p>",,,"management.php",
25,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","Y","N","N","Y","N","N","N","cms-delete-successful.php","Deletion successful",,"Deleted successful!","<p>The record has been removed from the list successfully. You may think of <strong>pruning</strong> the database:table([ cms : query_pages ]) as well. <a href=\""cms-list.php\"">Go back now.</a></p>",,,"management.php",
26,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","Y","N","N","Y","N","N","N","cms-delete.php","Delete [ cms : query_pages ] data",,"Deleting [ cms : query_pages ] data","<p>This is a controller only page. Attempting to delete a record.</p>",,,"management.php",
27,27,0,1,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","N","N","N","N","N","N","N","cms-details-public.php","Public details of [ cms : query_pages  ] data","cms/details-public.php","Details of cms","<p><!-- PUBLIC -->Details of [ cms ]</p>",,,"management.php",
28,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","Y","N","N","Y","N","N","N","cms-details.php","Details of a record","cms/details.php","Details of a record in [ cms ]","<p>A detailed record about cms.</p>",,,"management.php",
29,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","N","N","N","Y","Y","N","N","cms-direct-access-error.php","Error (contents protected)",,"Direct access error!","<p>You came here without the sufficient parameters needed to load the page. Unfortunately, direct access is disallowed.</p>",,,"management.php",
30,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","Y","N","N","Y","Y","N","N","cms-edit-error.php","Error",,"Edit failed!","<p>Error found while modifying the record. Please check for <strong>sufficient parameters</strong> and <strong>modification code</strong>.</p><p>This error also appears <strong>when you did not really edit any data</strong> but clicked on save/edit button.</p>",,,"management.php",
31,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","Y","N","N","Y","N","N","N","cms-edit-successful.php","Edit Successful",,"Edit successful!","<p>This record is modified successfully. <a href=\""cms-list.php\"">Go back now</a>.</p>",,,"management.php",
32,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","Y","N","N","Y","N","N","N","cms-edit.php","Edit cms","cms/edit.php","Editing cms","<p>Please modify the below data and save it. Your results will be visible immediately.</p>",,,"management.php",
33,27,0,9,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","Y","N","N","Y","N","N","N","cms-list.php","Listing [ cms : query_pages  ] data","cms/list.php","Listing cms","<p>List of <!-- PLURAL: [ cms : query_pages ]--> cms.</p>",,,"management.php",
34,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","N","N","N","Y","N","N","N","cms-search.php","Listing cms","cms/search.php","Searching cms","<p>Searching cms is not yet implemented.</p>",,,"management.php",
35,27,0,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","N","N","N","Y","N","N","N","cms-sort.php","Sorting cms",,"Sorting cms","<p>This is a controller only page.</p><p>We have just sorted the records in <strong>cms</strong> based on their sinking weight.</p>",,,"null.php ",
36,27,0,30,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","N","N","N","N","N","N","Y","N","cms.php","Listing cms","cms/list-public.php","Public listing of cms","<p>Below is a list of <!-- PLURAL? --> cms.</p>",,,"management.php",
37,27,900,123,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"2016-05-18 07:22:42","Y","Y","N","N","N","N","N","N","Y","N","contact-us.php","Contact Us","contents/contact-form.php","Contact us (Backend and its associates)","<p>Please fill in the form and send to us. We will respond you within a business day. You can write about anything - working with us, hiring a programmer/designer, buying our scripts, IT assistance, database optimization, ... any!</p>\
<p>Please feel free to write &nbsp;what you have in your mind. Salutations are not required.</p>","contact us","email forwarding","contact-us.php",
38,27,910,0,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,"0000-00-00 00:00:00","Y","Y","Y","Y","Y","N","Y","Y","N","N","cruder-failed.php","Failure!",,"CRUDer Failed",,,,"management.php",
